manufacturer,name,category,subcategory,gwp_total,gwp_use_ratio,yearly_tec,lifetime,use_location,report_date,sources,sources_hash,gwp_error_ratio,gwp_manufacturing_ratio,weight,assembly_location,screen_size,server_type,hard_drive,memory,number_cpu,height,added_date,add_method,gwp_transport_ratio,gwp_eol_ratio,gwp_electronics_ratio,gwp_battery_ratio,gwp_hdd_ratio,gwp_ssd_ratio,gwp_othercomponents_ratio,comment
HP,c09120494.pdf,Workplace,Workstation,,0.09,,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09120494.pdf,28069e1f06577b9dd71752e43ca790f2,,0.83,,,,,,,,,2025-04-02,HP Auto Parser,0.08,,,,,,,
HP,c09120493.pdf,Workplace,Workstation,,0.19,,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09120493.pdf,71cc9ebeb4c95c56892c53d9c997a448,,0.74,,,,,,,,,2025-04-02,HP Auto Parser,0.07,,,,,,,
HP,c09129338.pdf,Workplace,Workstation,,0.15,,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09129338.pdf,fe41a542a953ad7ba6e37072ae3dcd06,,0.84,,,,,,,,,2025-04-02,HP Auto Parser,0.01,,,,,,,
HP,c09129339.pdf,Workplace,Workstation,,0.18,,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09129339.pdf,8e6aa9b7d843ba3961e5340d66e57b2c,,0.81,,,,,,,,,2025-04-02,HP Auto Parser,0.01,,,,,,,
HP,c09125550.pdf,Workplace,Workstation,,0.2,,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09125550.pdf,dbc898a40ec7e3724ffac35998e2669d,,0.79,,,,,,,,,2025-04-02,HP Auto Parser,0.01,,,,,,,
HP,c09129716.pdf,Workplace,Workstation,,0.12,,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09129716.pdf,25e7eae3a9c4a1e4b0f2371e611b9d4f,,0.79,,,,,,,,,2025-04-02,HP Auto Parser,0.09,,,,,,,
HP,c09129712.pdf,Workplace,Workstation,,0.5,,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09129712.pdf,010ce9bf4da8312ae1df6978daa7205e,,0.48,,,,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,c09120479.pdf,Workplace,Workstation,,0.1,,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09120479.pdf,50b61722eee96fded021f7234b9e560a,,0.84,,,,,,,,,2025-04-02,HP Auto Parser,0.06,,,,,,,
HP,c09120480.pdf,Workplace,Workstation,,0.1,,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09120480.pdf,3ebc318e532976d8aac375f47d5c7234,,0.84,,,,,,,,,2025-04-02,HP Auto Parser,0.06,,,,,,,
HP,c09120478.pdf,Workplace,Workstation,,0.18,,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09120478.pdf,45f9ef5dd928d33475145dae65711e2c,,0.8,,,,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,c09120477.pdf,Workplace,Workstation,,0.21,,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09120477.pdf,94ff3d780b16b21df4f45b2c6e0a91d2,,0.7,,,,,,,,,2025-04-02,HP Auto Parser,0.09,,,,,,,
HP,c09120482.pdf,Workplace,Workstation,,0.44,,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09120482.pdf,cd5c1a578f3250e90dd20fc846ce0405,,0.55,,,,,,,,,2025-04-02,HP Auto Parser,,0.01,,,,,,
HP,c09120481.pdf,Workplace,Workstation,,0.41,,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09120481.pdf,6da9e5e8e972b12c22d24fd92785af56,,0.58,,,,,,,,,2025-04-02,HP Auto Parser,0.01,,,,,,,
HP,c09107014.pdf,Workplace,Workstation,,0.44,,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09107014.pdf,734d5e445e43b45f4076f333d3d5ac7a,,0.55,,,,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,c09107015.pdf,Workplace,Workstation,,0.42,,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09107015.pdf,d2c8df1396366006dc241323a1f3b237,,0.56,,,,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,c09111165.pdf,Workplace,Workstation,,0.13,,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09111165.pdf,2b83e5683254c4c7543a681d07ae61a2,,0.8,,,,,,,,,2025-04-02,HP Auto Parser,0.07,0.0,,,,,,
HP,c09111168.pdf,Workplace,Workstation,,0.3,,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09111168.pdf,8c3f4ed7cf176f8a7266abe43b994ec1,,0.69,,,,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,c09111167.pdf,Workplace,Workstation,,0.21,,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09111167.pdf,80711157dd52dce32ee4972f8a511b00,,0.78,,,,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,c09111166.pdf,Workplace,Workstation,,0.2,,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09111166.pdf,8cc5c54682b2e010be76623485934ef3,,0.78,,,,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,c09103305.pdf,Workplace,Workstation,,0.1,,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09103305.pdf,ff4c8caad4c98184cba48cad6c7fabbe,,0.81,,,,,,,,,2025-04-02,HP Auto Parser,0.09,0.0,,,,,,
HP,c09103302.pdf,Workplace,Workstation,,0.1,,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09103302.pdf,53910ad723374e6834bcba2c8ba155f8,,0.8,,,,,,,,,2025-04-02,HP Auto Parser,0.1,0.0,,,,,,
HP,c09103303.pdf,Workplace,Workstation,,0.11,,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09103303.pdf,1a73e6573c3642106f9211d59c917d71,,0.79,,,,,,,,,2025-04-02,HP Auto Parser,0.1,0.0,,,,,,
HP,c09103304.pdf,Workplace,Workstation,,0.21,,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09103304.pdf,fb701b6f9c1ad2179f83d7f508d83874,,0.78,,,,,,,,,2025-04-02,HP Auto Parser,0.01,0.0,,,,,,
HP,c09129715.pdf,Workplace,Workstation,,0.09,,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09129715.pdf,16eefc57817d5c262243f69f11029503,,0.86,,,,,,,,,2025-04-02,HP Auto Parser,0.05,,,,,,,
HP,c09129713.pdf,Workplace,Workstation,,0.15,,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09129713.pdf,7e7565f075f213a71c221d727ebb9c8c,,0.76,,,,,,,,,2025-04-02,HP Auto Parser,0.09,,,,,,,
HP,c09129720.pdf,Workplace,Workstation,,0.18,512.0,0.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09129720.pdf,6c1b669971c2ba4841c6c03a593796cc,,0.8,,,,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,c09125938.pdf,Workplace,Workstation,,0.39,,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09125938.pdf,acf8d94613bed58d9098be7b9cc0ae9b,,0.59,,,,,,,,,2025-04-02,HP Auto Parser,0.01,,,,,,,
HP,c09129337.pdf,Workplace,Workstation,,0.38,,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09129337.pdf,d80f2185b3326c8d3f642bd802daa6c4,,0.6,,,,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,c09129719.pdf,Workplace,Workstation,,0.19,512.0,7.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09129719.pdf,7a9c5bd317092c3d91b1f2e64a1099d0,,0.8,,,,,,,,,2025-04-02,HP Auto Parser,0.01,,,,,,,
HP,c09129717.pdf,Workplace,Workstation,,0.2,512.0,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09129717.pdf,8ea8a6d153d8d23c18f96cf955a06ade,,0.78,,,,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,c09125549.pdf,Workplace,Workstation,,0.09,,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09125549.pdf,aa5c86ad5cb6bb08dcac7f9d9f08abcb,,0.85,,,,,,,,,2025-04-02,HP Auto Parser,0.06,,,,,,,
HP,c09129340.pdf,Workplace,Workstation,,0.37,128.0,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09129340.pdf,6340da0a31a5ca40e9e120699e94b753,,0.63,,,,,,,,,2025-04-02,HP Auto Parser,,,,,,,,
HP,c09125548.pdf,Workplace,Workstation,,0.14,,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09125548.pdf,7314bfd2649b8a0afbe7590fa338643c,,0.8,,,,,,,,,2025-04-02,HP Auto Parser,0.06,,,,,,,
HP,c09129718.pdf,Workplace,Workstation,,0.14,,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09129718.pdf,453fe433bf7c27ea51166b55b1193e1e,,0.79,,,,,,,,,2025-04-02,HP Auto Parser,0.07,,,,,,,
HP,c09132042.pdf,Workplace,Workstation,,0.46,,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09132042.pdf,95c3d8a4d1072d4d0b622b2f66c4b0eb,,0.53,,,,,,,,,2025-04-02,HP Auto Parser,0.01,,,,,,,
HP,c09059961.pdf,Workplace,Workstation,355.0,0.09,14.75,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09059961.pdf,79ee9489c8b1def3f0239e010e14667d,,0.87,1.61,,14,,,,,,2025-04-02,HP Auto Parser,0.04,0.0,,,,,,
HP,c09034760.pdf,Workplace,Workstation,365.0,0.47,64.51,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09034760.pdf,9059bfd5126f4be7412b8474269889dd,,0.52,6.46,,,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,c09034771.pdf,Workplace,Workstation,365.0,0.47,64.51,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09034771.pdf,aa08dfa5da899a18d9a725a0fb727a01,,0.52,6.46,,,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,c09034777.pdf,Workplace,Workstation,365.0,0.47,64.51,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09034777.pdf,e4ccb8b39e53e8c366771aa8d8294875,,0.52,6.46,,,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,c09031983.pdf,Workplace,Workstation,305.0,0.31,35.4,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09031983.pdf,7f01dea3e395f9617cf554072c9c6f00,,0.68,5.50,,,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,c09012152.pdf,Workplace,Workstation,170.0,0.55,35.48,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09012152.pdf,6c983e66f5fb3f75f0b40e022dc5d9d5,,0.43,6.90,,3.01,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,c09012153.pdf,Workplace,Workstation,210.0,0.57,44.58,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09012153.pdf,e15c57be161a41ecf654a8c1bc753059,,0.41,3.79,,23.8,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,c09056055.pdf,Workplace,Workstation,185.0,0.57,39.72,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09056055.pdf,a9c057f276ccd6e2dae7194642a9a0d6,,0.41,3.56,,21.5,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,c09056054.pdf,Workplace,Workstation,205.0,0.56,43.48,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09056054.pdf,fb4894f80b1fdc454bfe757e9ae559ec,,0.42,3.91,,23.8,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,c09007121.pdf,Workplace,Workstation,355.0,0.09,14.75,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09007121.pdf,69401df3f75403542e4dd655826a6706,,0.87,1.61,,14,,,,,,2025-04-02,HP Auto Parser,0.04,0.0,,,,,,
HP,c09006124.pdf,Workplace,Workstation,230.0,0.15,16.09,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09006124.pdf,e39d90fc3cd0acdf3c6a0e3608bc049a,,0.78,2.60,,16,,,,,,2025-04-02,HP Auto Parser,0.07,0.0,,,,,,
HP,c08998141.pdf,Workplace,Workstation,230.0,0.11,45.04,1,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08998141.pdf,05ca4904ab8e309c003eabab2ad13ca7,,0.85,1.60,,13.3,,,,,,2025-04-02,HP Auto Parser,0.04,0.0,,,,,,fixed lifetime
HP,c08998142.pdf,Workplace,Workstation,205.0,0.12,11.73,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08998142.pdf,3fedcabcf9380c1efd861b40e0f3f8bb,,0.83,1.70,,14,,,,,,2025-04-02,HP Auto Parser,0.05,0.0,,,,,,
HP,c08998143.pdf,Workplace,Workstation,205.0,0.12,11.73,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08998143.pdf,68cc2e68cac062c54edda5594d6e2c9d,,0.83,1.70,,14,,,,,,2025-04-02,HP Auto Parser,0.05,0.0,,,,,,
HP,c08993027.pdf,Workplace,Workstation,245.0,0.14,15.73,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08993027.pdf,bdf3547f8ccd9557113b27664fa5adfb,,0.82,1.27,,13.3,,,,,,2025-04-02,HP Auto Parser,0.04,0.0,,,,,,
HP,c08992604.pdf,Workplace,Workstation,190.0,0.16,13.75,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08992604.pdf,f6375844b95a220adb09d17c9d7296fb,,0.78,1.72,,14,,,,,,2025-04-02,HP Auto Parser,0.06,0.0,,,,,,
HP,c08992607.pdf,Workplace,Workstation,280.0,0.15,19.13,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08992607.pdf,ebee7f0979fa477959629aec0fe1d53c,,0.8,2.22,,15.6,,,,,,2025-04-02,HP Auto Parser,0.05,0.0,,,,,,
HP,c08994345.pdf,Workplace,Workstation,270.0,0.39,39.55,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08994345.pdf,2227f96ddba0c1e8690240be96204593,,0.6,2.40,,,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,c08992400.pdf,Workplace,Workstation,300.0,0.12,16.05,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08992400.pdf,c3e37381dd4ae3b3a95037c183288a3c,,0.85,1.49,,14,,,,,,2025-04-02,HP Auto Parser,0.03,0.0,,,,,,
HP,c08992398.pdf,Workplace,Workstation,245.0,0.14,15.73,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08992398.pdf,0429c007325323276a23ea08afe8a205,,0.82,1.27,,13,,,,,,2025-04-02,HP Auto Parser,0.04,0.0,,,,,,
HP,c08992397.pdf,Workplace,Workstation,410.0,0.13,25.01,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08992397.pdf,5a5cd71c964780cc6c385ba0282fa7b7,,0.82,3.23,,16,,,,,,2025-04-02,HP Auto Parser,0.05,0.0,,,,,,
HP,c08992401.pdf,Workplace,Workstation,240.0,0.18,19.85,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08992401.pdf,f74e292957ccbdfbfb6c3a8259e190e8,,0.76,2.63,,16,,,,,,2025-04-02,HP Auto Parser,0.06,0.0,,,,,,
HP,c08987882.pdf,Workplace,Workstation,245.0,0.13,14.62,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08987882.pdf,4706811188e68ec7d4beeb9bb012e8e8,,0.82,1.78,,14,,,,,,2025-04-02,HP Auto Parser,0.05,0.0,,,,,,
HP,c08987879.pdf,Workplace,Workstation,215.0,0.12,11.69,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08987879.pdf,13d0881ed8971c7fa215d91bf54e1bef,,0.81,2.41,,16,,,,,,2025-04-02,HP Auto Parser,0.07,0.0,,,,,,
HP,c08987880.pdf,Workplace,Workstation,185.0,0.16,14.08,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08987880.pdf,8833931007aa347ad0812fcf13631428,,0.78,1.64,,14,,,,,,2025-04-02,HP Auto Parser,0.06,0.0,,,,,,
HP,c08987881.pdf,Workplace,Workstation,195.0,0.17,15.42,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08987881.pdf,b427d3af02511171340d321d6e8473dc,,0.76,2.12,,16,,,,,,2025-04-02,HP Auto Parser,0.07,0.0,,,,,,
HP,c08987878.pdf,Workplace,Workstation,415.0,0.16,29.79,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08987878.pdf,9aa69c63623607da6b525d9c179a65f8,,0.78,3.68,,17.3,,,,,,2025-04-02,HP Auto Parser,0.06,0.0,,,,,,
HP,21-Apr-2024Engage One 16ts No Stand Monitor,Workplace,Monitor,165.0,0.44,27.62,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08985172.pdf,3d0dc03bb56b3ed82acfdf1aee6c56d5,,0.53,4.71,,15.5,,,,,,2025-04-02,HP Auto Parser,0.01,0.02,,,,,,
HP,c08982750.pdf,Workplace,Workstation,260.0,0.17,20.19,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08982750.pdf,a017065c2cdb8742eebb911569fbad91,,0.78,1.75,,14,,,,,,2025-04-02,HP Auto Parser,0.05,0.0,,,,,,
HP,c08981244.pdf,Workplace,Workstation,155.0,0.21,14.87,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08981244.pdf,7c7290317943c7257589fc51ad7fe282,,0.72,1.61,,13.3,,,,,,2025-04-02,HP Auto Parser,0.07,0.0,,,,,,
HP,c08981249.pdf,Workplace,Workstation,160.0,0.19,14.48,3,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08981249.pdf,010829b43cad1d6615d870aa1401abae,,0.73,1.79,,14,,,,,,2025-04-02,HP Auto Parser,0.07,0.01,,,,,,fixed lifetime
HP,c08981259.pdf,Workplace,Workstation,240.0,0.13,14.62,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08981259.pdf,31e4fd675ecaf5ddb3085a6a345a6c4e,,0.82,1.69,,14,,,,,,2025-04-02,HP Auto Parser,0.05,0.0,,,,,,
HP,c08981254.pdf,Workplace,Workstation,170.0,0.17,13.52,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08981254.pdf,aa2595c1abcc28b8576acf5f7c6f5798,,0.74,2.19,,16,,,,,,2025-04-02,HP Auto Parser,0.08,0.01,,,,,,
HP,c08981264.pdf,Workplace,Workstation,255.0,0.14,16.19,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08981264.pdf,6f71c4bd5306ffa2349e1fac9ae47ee4,,0.81,2.12,,16,,,,,,2025-04-02,HP Auto Parser,0.05,0.0,,,,,,
HP,c08981234.pdf,Workplace,Workstation,150.0,0.16,11.02,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08981234.pdf,b00ebbb8ba850dad3f9fbccbb2437cad,,0.77,1.75,,14,,,,,,2025-04-02,HP Auto Parser,0.07,0.0,,,,,,
HP,c08981239.pdf,Workplace,Workstation,165.0,0.17,13.41,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08981239.pdf,5a778e20ec6d17ded0186a1405460278,,0.74,2.14,,16,,,,,,2025-04-02,HP Auto Parser,0.08,0.01,,,,,,
HP,20-Mar-2024Series 7 Pro 727pk,Workplace,Workstation,435.0,0.51,83.61,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08981231.pdf,c7cd789fbf48d0586d2f9a60a7df8cff,,0.47,7.28,,27,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,20-Mar-2024Series 7 Pro 727pu,Workplace,Workstation,395.0,0.45,66.84,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08981230.pdf,0105c1d40e20c4f4fd2b96a21422652f,,0.53,7.65,,27,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,c08971552.pdf,Workplace,Workstation,260.0,0.47,45.4,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08971552.pdf,ac21bcfb75f7f6400af490de38255963,,0.51,5.00,,24,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,c08971556.pdf,Workplace,Workstation,600.0,0.5,112.38,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08971556.pdf,ebf026deef74a7d1f676d81ae1829b19,,0.48,13.05,,37.5,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,c08964689.pdf,Workplace,Workstation,380.0,0.39,55.61,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08964689.pdf,6097ebedb60b7c2822ffec194d4a26a8,,0.59,6.90,,27,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,22-Mar-2024,Workplace,Workstation,,0.42,15.99,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08957459.pdf,e0bf4f78f070c8b05c371bc527c03706,,0.56,2.06,,16,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,c08956635.pdf,Workplace,Workstation,215.0,0.16,15.72,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08956635.pdf,7d6094f527742dff6d4645b0a72ae88c,,0.78,2.13,,16,,,,,,2025-04-02,HP Auto Parser,0.06,0.0,,,,,,
HP,c08954992.pdf,Workplace,Workstation,660.0,0.37,90.98,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08954992.pdf,5bc3686865eb9288af6482870dbcea0d,,0.62,9.28,,24,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,c08954988.pdf,Workplace,Workstation,255.0,0.57,54.03,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08954988.pdf,520413b3c24cba04f86ce189b345183b,,0.42,1.90,,,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,22-Mar-2024Mini Conferencing PC with Zoom Rooms,Workplace,Workstation,255.0,0.57,54.03,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08954987.pdf,d9aa12118ab879801186fe21c206a64c,,0.42,1.90,,,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,c08954989.pdf,Workplace,Workstation,255.0,0.57,54.03,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08954989.pdf,e8f8a3fa0c801949502e817be2de90a8,,0.42,1.90,,,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,c08954990.pdf,Workplace,Workstation,255.0,0.57,54.03,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08954990.pdf,b73c3ce87adf6ec1c2b4ce192f31682b,,0.42,1.90,,,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,c08954991.pdf,Workplace,Workstation,660.0,0.37,90.98,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08954991.pdf,038a3122a6b73045454dc7add7b0811c,,0.62,9.28,,24,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,c08954993.pdf,Workplace,Workstation,660.0,0.37,90.98,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08954993.pdf,362cc347d062083dcadc2c649494f900,,0.62,9.28,,24,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,c08953556.pdf,Workplace,Workstation,185.0,0.13,11.31,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08953556.pdf,9f3356bed1f22424972fc1519b649a0c,,0.81,1.63,,13.3,,,,,,2025-04-02,HP Auto Parser,0.06,0.0,,,,,,
HP,c08953557.pdf,Workplace,Workstation,190.0,0.13,11.31,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08953557.pdf,dca8b9c92ed4a8d055e4b1e9786db634,,0.81,1.67,,13.3,,,,,,2025-04-02,HP Auto Parser,0.06,0.0,,,,,,
HP,8-Mar-2024Envy 17-da/17t-da Laptop ENERGY STAR,Workplace,Laptop,370.0,0.13,21.93,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08953558.pdf,4439497fc2d84061036cd12a78be54f4,,0.81,2.90,,17.3,,,,,,2025-04-02,HP Auto Parser,0.06,0.0,,,,,,
HP,c08949495.pdf,Workplace,Workstation,730.0,0.37,101.38,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08949495.pdf,702ca801bcefc602022cd6c20dab2c5e,,0.62,12.26,,27,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,c08949496.pdf,Workplace,Workstation,730.0,0.37,101.38,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08949496.pdf,d1f9b13c92513aea5918713cf52a8bb9,,0.62,12.26,,27,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,c08949304.pdf,Workplace,Workstation,175.0,0.19,15.08,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08949304.pdf,60274d21c92660b91cd38cbf7044e331,,0.75,6.90,,1.53,,,,,,2025-04-02,HP Auto Parser,0.06,0.0,,,,,,
HP,c08949309.pdf,Workplace,Workstation,255.0,0.15,18.03,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08949309.pdf,972ea8572b190be2a83dc4836af49350,,0.79,2.21,,16,,,,,,2025-04-02,HP Auto Parser,0.06,0.0,,,,,,
HP,c08950698.pdf,Workplace,Workstation,205.0,0.5,38.82,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08950698.pdf,c423e2802d3eb0858bc7cce45c201f41,,0.48,5.00,,23.8,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,c08957465.pdf,Workplace,Workstation,225.0,0.42,35.02,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08957465.pdf,267b23858534a048ad42822391efd902,,0.56,5.16,,24,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,c08937813.pdf,Workplace,Workstation,330.0,0.17,25.79,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08937813.pdf,3022b982203bff17bd19edded77fd01a,,0.78,2.23,,16,,,,,,2025-04-02,HP Auto Parser,0.05,0.0,,,,,,
