manufacturer,name,category,subcategory,gwp_total,gwp_use_ratio,yearly_tec,lifetime,use_location,report_date,sources,sources_hash,gwp_error_ratio,gwp_manufacturing_ratio,weight,assembly_location,screen_size,server_type,hard_drive,memory,number_cpu,height,added_date,add_method,gwp_transport_ratio,gwp_eol_ratio,gwp_electronics_ratio,gwp_battery_ratio,gwp_hdd_ratio,gwp_ssd_ratio,gwp_othercomponents_ratio,comment
Lenovo,300e Chromebook 2nd Gen,,,222.0,0.22,,5.0,EU,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-lenovo-300e-chromebook-gen-2.pdf,ba0ddd867e6c8e22a8f834fbe37b16ef,0.225,0.715,1.298,CN,11.6,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.03,0.0,0.0,0.04,
Lenovo,300e Chromebook,,,284.0,0.35,,5.0,US,2018-7-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-lenovo-300e-chromebook.pdf,c592be756c5cf7e65256eabbedd47213,0.158,0.575,1.935,CN,11.6,,,,,,2025-04-04,Lenovo Auto Parser,0.07,0.005,,0.01,,,,
Lenovo,100e Chromebook 2nd Gen MTK 2,,,177.0,0.12,,5.0,EU,,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-lenovo-100e-chromebook-gen-2-mtk-2.pdf,9fae1a1927822842ae2baa5787185eed,0.215,0.815,1.21,CN,11.6,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.03,0.0,0.0,0.0,
Lenovo,100e Chromebook 2nd Gen,,,221.0,0.22,,5.0,EU,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-lenovo-100e-chromebook-gen-2.pdf,e3561f4e68d01918772b16ff56aabb79,0.226,0.715,1.1735,CN,11.6,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,,,,0.04,
Lenovo,100e Chromebook 2nd Gen AST,,,220.0,,,5.0,EU,,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-100e-chromebook-2nd-ast.pdf,55a7c08f6a7537c7857da73f996fcdea,0.2,,1.21,CN,11.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.04,0.07,0.0,0.0,
Lenovo,ideapad S340-14/S340-14 Touch,,,298.0,0.28,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-chromebook-s340-14_14-touch.pdf,5b07eb85e92099da7c75499635075a5b,0.178,,1.6,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,0.01,0.01,,
Lenovo,Chromebook S330,,,211.0,0.18,,5.0,EU,2018-9-6,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-lenovo-chromebook-s330.pdf,655dcc97773bf28e0e4f451f5c1fa9d8,0.223,0.745,1.4395,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.07,0.005,,,,,0.04,
Lenovo,Chromebook C340-11,,,216.0,,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-lenovo-chromebook-c340-11.pdf,6ef81746d476f00f26b957659af554bd,0.227,,1.2115,CN,11.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.0,0.04,0.0,0.04,
Lenovo,Chromebook C330,,,196.0,0.18,,5.0,EU,2018-8-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-lenovo-c330-chromebook.pdf,318ca4401c00523c7040062c4efd9489,0.204,0.745,1.3,CN,11.6,,,,,,2025-04-04,Lenovo Auto Parser,0.07,0.005,,0.03,,,,
Lenovo,300e Chromebook 2nd Gen MTK,,,223.0,0.18,,5.0,EU,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-lenovo-300e-chromebook-gen-2-mtk.pdf,bf21959c802f7cb9a595d60a3dba842c,0.224,0.755,1.272,CN,11.6,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,,,,,
Lenovo,300e Windows 2nd Gen,,,179.0,0.21,,5.0,EU,2018-12-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-lenovo-300e-gen-2-intel.pdf,111d3c846cad54c70692c0a7888f2e2a,0.201,,1.311,CN,11.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.03,,,,
Lenovo,300e 2nd Gen,,,274.0,0.17,,5.0,EU,,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-lenovo-300e-2nd.pdf,94c49aa618a0293871967e456eb0aea2,0.197,,1.328,CN,11.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,,,,
Lenovo,100e Chromebook 2nd Gen MTK,,,213.0,0.18,,5.0,EU,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-lenovo-100e-chromebook-gen-2-mtk.pdf,72d5bff7795c063a77dc05179655d1b1,0.197,0.755,1.2095,CN,11.6,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.03,,,0.04,
Lenovo,100e Windows 2nd Gen,,,178.0,0.21,,5.0,EU,2018-12-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-lenovo-100e-gen-2-intel.pdf,24921ad7501ef9ac951d02181318a1e2,0.202,0.715,1.202,CN,11.6,,,,,,2025-04-04,Lenovo Auto Parser,0.07,0.005,,,,,,
Lenovo,100e 2nd Gen,,,272.0,0.17,,5.0,EU,,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-lenovo-100e-2nd.pdf,a9772a280dc387abaee6714ba9a1868d,0.188,0.79,1.2075,CN,11.6,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.0,,0.02,0.0,0.26,0.04,
Lenovo,14w,,,302.0,0.28,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-lenovo-14w-gen-1.pdf,8104beb9a5aace5e1ed54fec85e552b7,0.189,0.645,1.54,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.07,0.005,,0.02,,0.06,,
Lenovo,14e Chromebook Gen 2IdeaPad 3 Chrome 14APO6,,,333.0,0.13,,5.0,EU,,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-lenovo-14-chromebook-gen-2_ideapad-3-chromebook-14-ap06.pdf,288e4e67dd69a0c079be5d0d9cd97271,0.189,,1.45,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,,,,
Lenovo,YOGA 910-13IKBYOGA 910-13IKB Glass,,,409.0,,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-yoga-910_5-pro.pdf,4e6485616fbdf64dd865392efc2359a9,0.208,,1.4,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.01,0.0,,,
Lenovo,YOGA 900S-12ISK,,,384.0,,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-yoga-900s.pdf,5d6c178424bdf23597f1fb7bc29530f7,0.216,,1.1,CN,12.5,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,,,,
Lenovo,Yoga C940-15,,,365.0,0.28,,5.0,US,2019-08-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-yoga-c940-15.pdf,ab86ad13baef19a61fd76587d426194d,0.197,,,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.01,,0.16,,
Lenovo,YOGA C930-13/C930-13 Glass,,,301.0,0.17,,5.0,US,2018-8-7,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-yoga-c930_c930-glass.pdf,58e2269be50f75ecf76e679c88f84440,0.163,0.755,1.35,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,0.07,0.005,,0.02,,0.18,0.03,
Lenovo,Yoga Book C930,,,192.0,,,3.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-yoga-book-c930.pdf,de9f6571dc584489ac4d71664e6853f7,0.302,,0.881,CN,10.75,,,,,,2025-04-04,Lenovo Auto Parser,0.14,0.005,,,,,,
Lenovo,Yoga C740-15,,,243.0,0.22,,5.0,US,2019-08-0,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-yoga-c740-15.pdf,0b88ab90c6dd40d3405f65aafcfe0c54,0.222,0.765,1.9,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.01,0.005,,0.02,,,,
Lenovo,Yoga C640-13 LTE,,,200.0,0.16,,5.0,US,2019-08-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-yoga-c640-13-lte.pdf,5f4640db139cbc6e34e303fa574472ad,0.255,,1.3,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.0,,,0.03,0.26,0.03,
Lenovo,YOGA Chromebook C630,,,211.0,0.36,,5.0,US,2018-9-6,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-yoga-chromebook-c630.pdf,6d0b198f15b43d504f402990d06a7399,0.242,,1.2,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,,,,
Lenovo,YOGA 920 Lenovo YOGA 920 Glass,,,365.0,0.3,,5.0,US,2017-08-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-yoga-920_920-glass.pdf,c40c5c05746a983e9485384bb2fe681c,0.14,0.635,1.35,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.02,0.02,0.15,,
Lenovo,YOGA 730-15,,,362.0,0.19,,5.0,EU,2018-3-7,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-yoga-730-15.pdf,e259ce2f5792a2c8a9fd93765f5efa5b,0.188,0.71,2.1,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.1,0.0,,,0.03,0.16,0.03,
Lenovo,YOGA 730-13,,,283.0,0.18,,5.0,EU,2018-3-7,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-yoga-730-13.pdf,9cba238f80b18d01d7e535cedc6e9665,0.177,,1.3,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,,,,
Lenovo,YOGA 720,,,312.0,0.25,,5.0,US,2017-08-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-yoga-720.pdf,b91593cfb69994b8edf1af9d953f756d,0.122,0.655,1.3,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,0.09,0.005,,0.02,0.0,0.18,0.0,
Lenovo,YOGA 710-15ISK,,,405.0,0.31,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-yoga-710-15.pdf,9d2cf32c500c329cea53298f10d7fb05,0.146,,1.89,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.0,,,0.02,,,
Lenovo,YOGA 710-14ISK,,,350.0,0.26,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-yoga-710-14.pdf,8b421e5302c29920c94363caedecde67,0.146,,1.7,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,0.03,,,
Lenovo,YOGA 710-11ISK,,,389.0,,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-yoga-710-11.pdf,2769846d385cb7acd4ae4d4445e47960,0.211,,1.07,CN,11.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.01,0.0,,,
Lenovo,YOGA 530-14/FLEX 6-14,,,260.0,,,5.0,US,2018-3-9,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-yoga-530-14_flex-6-14.pdf,1d8f6e0b90d1d306ecb490bce5d0b166,0.208,,1.67,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.03,0.0,0.21,0.0,
Lenovo,YOGA 520-14/FLEX 5-14,,,306.0,0.2,,5.0,US,2017-09-0,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-yoga-520-14_flex-5-14.pdf,fb78ffeaef2be42c00241db889eb6f74,0.167,,1.8,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,0.03,0.18,,
Lenovo,YOGA 510-15ISK,,,374.0,0.23,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-yoga-510-15_flex-4-15.pdf,02e19d03a5490612491eb8faa0ae5493,0.155,,2.04,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,,,,
Lenovo,YOGA 510-14ASTLenovo ideapad FLEX 4-1435Lenovo ideapad 310S-14AST,,,343.0,0.24,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-yoga-510-14-ast-flex-4-14.pdf,4f34cc987b035b97ddfed71d951abcfa,0.149,0.705,1.73,CN,14.0,,,,,,2025-04-04,Lenovo Auto Parser,0.05,0.005,,,,,,
Lenovo,YOGA 510-14ISK,,,343.0,0.24,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-yoga-510-14_flex-4-14.pdf,2b50f2325aa78623c2072c89376d9bcf,0.149,0.705,1.73,CN,14.0,,,,,,2025-04-04,Lenovo Auto Parser,0.05,0.005,,,,,,
Lenovo,YOGA 330-11,,,236.0,0.16,,5.0,EU,2018-1-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-yoga-330-11_flex-6-11.pdf,1c0d3047ce2befbdf5611559d2a0c2b2,0.174,,1.21,CN,11.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,,0.22,0.03,
Lenovo,Yoga 9-15,,,399.0,0.25,,5.0,US,2020-07-1,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch5/pcf-yoga-9-15.pdf,fff71c58e80d69635d4f7ea91b5bdaf6,0.185,,,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,,0.14,,
Lenovo,Yoga 9 14,,,319.0,0.11,,2.0,US,2020-9-9,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch5/pcf-yoga-9-14.pdf,74b7546eb984c331b9fd9e61caf5e95f,0.37,,1.42,CN,14.0,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.03,,0.34,,
Lenovo,Yoga 7 14ACN6,,,274.0,0.16,,5.0,US,2021-4-2,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch5/pcf-yoga-7-14-acn6.pdf,0c2183564acb27f9a85954cbce18f062,0.208,0.825,1.49,CN,14.0,,,,,,2025-04-04,Lenovo Auto Parser,0.01,0.005,,0.03,,,0.0,
Lenovo,Yoga 7 15,,,281.0,0.12,,5.0,US,2020-9-2,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-lenovo-yoga-7-15.pdf,5510e670847ccd85bd2140b9255aa0c2,0.224,0.87,,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.01,0.0,,0.03,0.05,,0.05,
Lenovo,Yoga Slim 6 14IAP8,,,452.0,0.147,,5.0,Global,2022-09-3,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-yoga-6-14-iap8.pdf,53b02d7d69a0ffd43854ad1836d6678a,0.17,0.763,1.4,China,,,,,,,2025-04-04,Lenovo Auto Parser,0.088,0.002,,0.022,,,,
Lenovo,Yoga 6 13ABR8,,,412.0,0.203,,5.0,Global,2022-11-0,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-yoga-6-13-arb8.pdf,a4215e70f6f822f207508f2e8a40e61f,0.192,0.661,1.39,China,13.3,,,,,,2025-04-04,Lenovo Auto Parser,0.133,0.003,,,,,,
Lenovo,Yoga 6 13ALC6,,,278.0,0.14,,5.0,US,,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch5/pcf-yoga-6-13-alc6.pdf,ef9498def089cf3d845ff4a7895476ef,0.158,,1.35,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.03,,,,
Lenovo,Yoga 6 13 AMD,,,274.0,0.14,,3.0,US,2020-08-3,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch5/pcf-yoga-6-13-amd.pdf,a9aa326fdb82925a87585fabc8deb306,0.164,0.815,1.35,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.005,,0.03,,,0.0,
Lenovo,S15 G3 ABA,,,327.0,0.09,,3.0,Global,2022-3-2,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-lenovo-s15-gen-3-aba.pdf,002732c885384f23002be7dbb2bf8b16,,0.77,1.6,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.14,0.0,,0.02,,,,
Lenovo,S15 G2 ALC,,,337.0,0.34,,5.0,US,2021-05-1,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-lenovo-s15-gen-2-alc.pdf,0d8f7a4974103b162d0ba55c0f5bc40d,0.199,0.645,1.85,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.01,0.005,,0.02,0.03,,0.0,
Lenovo,S14 G3 ABA,,,312.0,0.08,,3.0,Global,2022-3-2,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-lenovo-s14-gen-3-aba.pdf,5780caaca9c93ebb5406482414f66c0d,,0.71,1.5,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.11,0.1,,0.02,,,,
Lenovo,S14 G2 ALC,,,330.0,0.34,,5.0,US,2021-05-1,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-lenovo-s14-gen-2-alc.pdf,480efc5fb8cb3378e5cd62a4a1464c8f,0.185,0.645,1.6,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.01,0.005,,0.02,0.03,,0.0,
Lenovo,Legion Y7000 2019 1050,,,346.0,0.31,,5.0,US,2019-4-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-legion-y7000-1050.pdf,fdcddab18a0fbac1611146f2ddac35aa,0.191,0.615,,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.07,0.005,,0.02,,,,
Lenovo,Legion Y520-15,,,345.0,0.25,,5.0,US,2018-1-1,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/PCF-Legion-Y520.pdf,017239ee7631bf4cf4d7bbad136b4be3,0.214,0.675,2.41,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.07,0.005,,,0.0,0.16,0.0,
Lenovo,Legion Y740S-15/Legion Y9000X,,,456.0,0.15,,5.0,US,2019-09-0,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-legion-y740s-15_y9000x.pdf,890e811354579fdfb5513a45f6bf049f,0.16,0.805,1.72,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.005,,,0.0,0.37,0.01,
Lenovo,Legion Y740S-15,,,315.0,0.22,,5.0,EU,,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-legion-Y740s_y9000-2020r.pdf,1d6bfc419e433c1e7a9c3c884ed9eaf2,0.213,0.635,1.72,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.14,0.005,,0.02,0.0,0.07,0.0,
Lenovo,Legion Y740-17,,,655.0,,,5.0,EU,2019-4-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-legion-y740-17-irh.pdf,1d071097cae078f52d7902d06a4532ed,0.142,,2.9,CN,17.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,0.01,,0.17,
Lenovo,Legion Y740-17,,,628.0,0.32,,5.0,US,2018-12-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-legion-y740-17-icg.pdf,0b33d5ea8570f569d326cfc329d74d9a,0.139,0.615,2.9,CN,17.3,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.01,,0.01,0.18,
Lenovo,Legion Y740-15,,,457.0,,,5.0,EU,2019-4-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-legion-y740-15-irh.pdf,720218ff08d196162daa5840637f2f44,0.158,,2.26,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.2,0.005,,,,,0.17,
Lenovo,Legion Y740-15,,,522.0,0.38,,5.0,US,2018-12-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-legion-y740-15-icg.pdf,7cef65661d1780e15274c9611a5d7225,0.146,0.555,2.26,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.01,0.02,,0.15,
Lenovo,Legion Y730-17,,,573.0,0.2,,5.0,EU,2018-7-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-legion-y730-17.pdf,edcf41530bb427ece21d981de2deeb13,0.134,,2.9,CN,17.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,0.02,,0.19,
Lenovo,Legion Y730-15,,,493.0,0.23,,5.0,EU,2018-7-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-legion-y730-15.pdf,582dd0a36b78e33d8beea36f6dee7628,0.138,,2.26,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,,0.01,0.15,
Lenovo,Y720-15,,,437.0,0.3,,5.0,US,2017-10-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-legion-y720-15.pdf,19452a20f4f8f80705aa5e2820fdaa47,0.169,,,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.01,,0.13,0.01,
Lenovo,Legion Y545 PG0/Y7000P PG0,,,409.0,0.38,,5.0,US,2019-4-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-legion-y545_y7000p-pg0.pdf,bf0bf9d339f6d9288942f204ec05c7e4,0.178,0.545,2.07,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.07,0.005,,0.02,0.0,0.0,0.0,
Lenovo,Legion Y545/Y7000P,,,483.0,0.43,,5.0,US,2019-4-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-legion-y545_y7000p.pdf,17bb2dfc2db3436fce959a66e7e7520d,0.188,,2.07,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.01,,0.07,0.0,
Lenovo,Legion Y540-17 PG0,,,415.0,0.36,,5.0,US,2019-4-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-legion-y540-17-pg0.pdf,c21cce9fc5dd0fb7e9989f0b10581dd4,0.198,,2.3,CN,17.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.01,0.0,0.08,0.0,
Lenovo,Legion Y540-17,,,486.0,0.41,,5.0,US,2019-4-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-legion-y540-17.pdf,9b203e75378c696b64142e564e720a59,0.204,0.525,2.3,CN,17.3,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.01,0.0,,0.0,
Lenovo,Legion Y540-15 PG0/Y7000 PG0,,,423.0,0.37,,5.0,US,2019-4-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-legion-y540-15_y7000-pg0.pdf,865530575c4cc904eb9cf1fcb349c964,0.191,0.565,,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.02,0.0,0.08,0.0,
Lenovo,Legion Y540-15/Y7000,,,480.0,,,5.0,US,2019-4-1,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch3/PCF_Legion_Y540-15_Y7000.pdf,6dfe19df0b3c52bb5eb1fe04b4090d3e,0.171,,,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,,,,,,,
Lenovo,Legion Y530-15,,,356.0,0.29,,6.0,US,2018-5-8,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-legion-y530-15.pdf,3ae38831e53cf4f0c022dbadabe3d341,0.211,0.625,2.3,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.08,0.005,,0.02,,,0.03,
Lenovo,Legion Y520-15,,,345.0,0.25,,5.0,US,2018-1-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-legion-y520-15.pdf,017239ee7631bf4cf4d7bbad136b4be3,0.214,0.675,2.41,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.07,0.005,,,0.0,0.16,0.0,
Lenovo,Legion S7 15ACH6,,,460.0,0.26,,5.0,US,,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-legion-s7-15-ach6.pdf,39dee849955e4eabcfe649181dc64ab2,0.198,,1.938,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.01,0.02,0.16,0.0,
Lenovo,Legion S7 15/Y9000x 2021,,,455.0,0.29,,3.0,EU,2020-08-0,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-legion-s7-15_y9000x-2021.pdf,45e6b7d0025935b5829853dee8fd6ca0,0.211,0.685,,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.02,0.005,,0.01,0.0,,,
Lenovo,Legion 7 16ITHg6,,,606.0,0.3,,3.0,US,2021-05-1,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-legion-7-16-ithg6.pdf,869d1804735a7b3dd4b235581beb39ac,0.228,,2.5,CN,16.0,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.01,0.0,0.17,0.0,
Lenovo,Legion 7 16 AMD,,,589.0,0.28,,3.0,US,2021-02-0,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-legion-7-16-amd.pdf,33fd589461a11833d3f4102ea07f2d45,0.204,0.665,2.5,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.05,0.005,,0.01,,0.18,,
Lenovo,Legion 7-15/C7-15,,,638.0,0.41,,5.0,US,2020-04-0,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-legion-7-15_c7-15_legion-y9000k-2020.pdf,59db343dafce6a5640fe4b068e10dc52,0.155,0.535,2.25,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.05,0.005,,0.01,,0.01,,
Lenovo,Legion 5 17 ACH6H,,,510.0,0.23,,3.0,US,2021-03-1,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-legion-5-17-arh6h.pdf,27c5ca5458014d124ec83e604f1e074d,0.237,0.755,2.98,CN,17.3,,,,,,2025-04-04,Lenovo Auto Parser,0.01,0.005,,0.01,0.0,0.17,0.0,
Lenovo,Legion 5 Pro 16ITH6/H,,,567.0,0.3,,3.0,US,2021-04-1,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-legion-5-pro-16-ith6_h.pdf,1aff315a99512e3a0757c65cb623c1ff,0.206,,2.4,CN,16.0,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.01,,0.19,,
Lenovo,Legion 5 Pro 16ACH6,,,509.0,0.23,,3.0,US,2021-04-0,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-legion-5-pro-16-ach6.pdf,814db5691a989db4f67e407439213c3e,0.226,0.725,2.5,CN,16.0,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.005,,0.02,0.0,0.21,0.0,
